0; Time; S1posx; S1posy; S1posz; S2posx; S2posy; S2posz; S3posx; S3posy; S3posz; S4posx; S4posy; S4posz; S5posx; S5posy; S5posz; 
2230; 22.29; -0.0325036; 1.863934; 0.07364693; -0.07108101; 1.164078; -0.2048194; 0.1101285; 1.428506; -0.1791941; 0.002937686; 0.09227928; -1.040249; -0.3758591; 0.0165292; -0.926177; 
2231; 22.3; -0.0325036; 1.863934; 0.07364693; -0.07108101; 1.164078; -0.2048194; 0.1101285; 1.428506; -0.1791941; 0.002937686; 0.09227928; -1.040249; -0.3758591; 0.0165292; -0.926177; 
2232; 22.31; -0.02931892; 1.862697; 0.06713193; -0.07325246; 1.183725; -0.1959; 0.1138209; 1.418315; -0.1814266; 0.002985086; 0.0923972; -1.040236; -0.3758873; 0.01647896; -0.9261902; 
2233; 22.32; -0.02889238; 1.861838; 0.06460171; -0.07457352; 1.19138; -0.1942402; 0.119071; 1.408364; -0.1845791; 0.002967386; 0.09239171; -1.040274; -0.3758716; 0.01648536; -0.9261784; 
2234; 22.33; -0.02859475; 1.860823; 0.06175577; -0.07588471; 1.198274; -0.1921655; 0.1245202; 1.39582; -0.1872197; 0.002957521; 0.09232944; -1.040274; -0.3758808; 0.01648803; -0.9261756; 
2235; 22.34; -0.02838317; 1.8596; 0.05842878; -0.077314; 1.206488; -0.1891095; 0.1301309; 1.3816; -0.1890686; 0.002941189; 0.09231295; -1.040236; -0.3758812; 0.01648868; -0.9261788; 
2236; 22.35; -0.02838317; 1.8596; 0.05842878; -0.077314; 1.206488; -0.1891095; 0.1301309; 1.3816; -0.1890686; 0.002941189; 0.09231295; -1.040236; -0.3758812; 0.01648868; -0.9261788; 
2237; 22.36; -0.02828298; 1.856586; 0.05035679; -0.08021773; 1.22499; -0.1829071; 0.1409935; 1.350328; -0.1910154; 0.002955047; 0.09227125; -1.040254; -0.3758644; 0.0165123; -0.9261925; 
2238; 22.37; -0.02828298; 1.856586; 0.05035679; -0.08021773; 1.22499; -0.1829071; 0.1409935; 1.350328; -0.1910154; 0.002955047; 0.09227125; -1.040254; -0.3758644; 0.0165123; -0.9261925; 
2239; 22.38; -0.02828298; 1.856586; 0.05035679; -0.08021773; 1.22499; -0.1829071; 0.1409935; 1.350328; -0.1910154; 0.002955047; 0.09227125; -1.040254; -0.3758644; 0.0165123; -0.9261925; 
2240; 22.39; -0.02743587; 1.850728; 0.0359117; -0.08208322; 1.258133; -0.1847675; 0.1430775; 1.312398; -0.1843866; 0.00296002; 0.09226718; -1.040248; -0.3758798; 0.01648921; -0.9261863; 
2241; 22.4; -0.02658366; 1.8486; 0.03126057; -0.08118453; 1.269471; -0.1874933; 0.1387314; 1.304251; -0.1807847; 0.002936388; 0.09231783; -1.040239; -0.3758848; 0.01649433; -0.9261767; 
2242; 22.41; -0.02561927; 1.846474; 0.02657927; -0.07965983; 1.278507; -0.1897549; 0.1330811; 1.298571; -0.1778656; 0.002927754; 0.09227163; -1.040246; -0.3758678; 0.01651585; -0.9261912; 
2243; 22.42; -0.02561927; 1.846474; 0.02657927; -0.07965983; 1.278507; -0.1897549; 0.1330811; 1.298571; -0.1778656; 0.002927754; 0.09227163; -1.040246; -0.3758678; 0.01651585; -0.9261912; 
2244; 22.43; -0.02305231; 1.842228; 0.01767771; -0.07612471; 1.280444; -0.197199; 0.1263033; 1.292737; -0.1700868; 0.002943426; 0.09232447; -1.040241; -0.3758762; 0.0164833; -0.9261783; 
2245; 22.44; -0.02305231; 1.842228; 0.01767771; -0.07612471; 1.280444; -0.197199; 0.1263033; 1.292737; -0.1700868; 0.002943426; 0.09232447; -1.040241; -0.3758762; 0.0164833; -0.9261783; 
2246; 22.45; -0.02173838; 1.839905; 0.01375064; -0.07664814; 1.269867; -0.2018408; 0.1257204; 1.294041; -0.1643956; 0.002927543; 0.09230126; -1.040224; -0.375884; 0.01649315; -0.9261708; 
2247; 22.46; -0.02173838; 1.839905; 0.01375064; -0.07664814; 1.269867; -0.2018408; 0.1257204; 1.294041; -0.1643956; 0.002927543; 0.09230126; -1.040224; -0.375884; 0.01649315; -0.9261708; 
2248; 22.47; -0.0160077; 1.835047; 0.003271317; -0.08230218; 1.214626; -0.2099316; 0.1269927; 1.30956; -0.1509364; 0.002952332; 0.09242683; -1.040271; -0.3758798; 0.0164939; -0.9261694; 
2249; 22.48; -0.0160077; 1.835047; 0.003271317; -0.08230218; 1.214626; -0.2099316; 0.1269927; 1.30956; -0.1509364; 0.002952332; 0.09242683; -1.040271; -0.3758798; 0.0164939; -0.9261694; 
2250; 22.49; -0.01230052; 1.83355; -0.0003651421; -0.08311699; 1.172897; -0.208821; 0.1257694; 1.330074; -0.1531017; 0.002950292; 0.09232349; -1.040235; -0.3758754; 0.01649272; -0.9261853; 
2251; 22.5; -0.01055889; 1.833232; -0.001272609; -0.08228915; 1.1537; -0.2065199; 0.1237369; 1.342472; -0.1547817; 0.002962908; 0.09237327; -1.04027; -0.3758824; 0.0164883; -0.9261764; 
2252; 22.51; -0.008960329; 1.833332; -0.001591546; -0.07955927; 1.137756; -0.2041069; 0.1227368; 1.356297; -0.1562722; 0.002938636; 0.09231207; -1.040223; -0.3758759; 0.01648657; -0.9261712; 
2253; 22.52; -0.008960329; 1.833332; -0.001591546; -0.07955927; 1.137756; -0.2041069; 0.1227368; 1.356297; -0.1562722; 0.002938636; 0.09231207; -1.040223; -0.3758759; 0.01648657; -0.9261712; 
2254; 22.53; -0.008960329; 1.833332; -0.001591546; -0.07955927; 1.137756; -0.2041069; 0.1227368; 1.356297; -0.1562722; 0.002938636; 0.09231207; -1.040223; -0.3758759; 0.01648657; -0.9261712; 
2255; 22.54; -0.008960329; 1.833332; -0.001591546; -0.07955927; 1.137756; -0.2041069; 0.1227368; 1.356297; -0.1562722; 0.002938636; 0.09231207; -1.040223; -0.3758759; 0.01648657; -0.9261712; 
2256; 22.55; -0.005101876; 1.836943; 0.001655873; -0.069856; 1.094982; -0.1902474; 0.1226586; 1.404814; -0.1492163; 0.002941428; 0.09230025; -1.040277; -0.3758827; 0.01649526; -0.926174; 
2257; 22.56; -0.005096471; 1.838523; 0.003482199; -0.06882567; 1.089729; -0.1849775; 0.123745; 1.409507; -0.1451143; 0.00292571; 0.0922485; -1.040258; -0.3758685; 0.01648703; -0.9261776; 
2258; 22.57; -0.005096471; 1.838523; 0.003482199; -0.06882567; 1.089729; -0.1849775; 0.123745; 1.409507; -0.1451143; 0.00292571; 0.0922485; -1.040258; -0.3758685; 0.01648703; -0.9261776; 
2259; 22.58; -0.006230027; 1.842008; 0.008426603; -0.0687837; 1.087283; -0.1736438; 0.1280414; 1.407236; -0.1482955; 0.002943076; 0.09227247; -1.04026; -0.3758848; 0.01649021; -0.92618; 
2260; 22.59; -0.007277865; 1.84387; 0.01141465; -0.06910896; 1.088886; -0.1680903; 0.1314557; 1.399962; -0.1520405; 0.002945049; 0.09235035; -1.040263; -0.3758788; 0.01648061; -0.926171; 
2261; 22.6; -0.007277865; 1.84387; 0.01141465; -0.06910896; 1.088886; -0.1680903; 0.1314557; 1.399962; -0.1520405; 0.002945049; 0.09235035; -1.040263; -0.3758788; 0.01648061; -0.926171; 
2262; 22.61; -0.007277865; 1.84387; 0.01141465; -0.06910896; 1.088886; -0.1680903; 0.1314557; 1.399962; -0.1520405; 0.002945049; 0.09235035; -1.040263; -0.3758788; 0.01648061; -0.926171; 
2263; 22.62; -0.01004003; 1.847679; 0.01810225; -0.07083809; 1.095833; -0.1613309; 0.1393988; 1.377619; -0.1599324; 0.002960546; 0.09237813; -1.040296; -0.3758816; 0.01647228; -0.9261777; 
2264; 22.63; -0.01171177; 1.849514; 0.02183058; -0.07086562; 1.099379; -0.159525; 0.1442179; 1.363412; -0.1634096; 0.002958978; 0.09231406; -1.04024; -0.3758595; 0.01651369; -0.9261932; 
2265; 22.64; -0.01520997; 1.853037; 0.02956089; -0.06723069; 1.106759; -0.159174; 0.1500637; 1.334135; -0.1676317; 0.002985135; 0.09245169; -1.040274; -0.3758762; 0.01647826; -0.9261682; 
2266; 22.65; -0.01684418; 1.854609; 0.03351067; -0.06372555; 1.110504; -0.1626004; 0.1513536; 1.324993; -0.1673436; 0.002936743; 0.092307; -1.040232; -0.3758734; 0.01647471; -0.9261794; 
2267; 22.66; -0.01684418; 1.854609; 0.03351067; -0.06372555; 1.110504; -0.1626004; 0.1513536; 1.324993; -0.1673436; 0.002936743; 0.092307; -1.040232; -0.3758734; 0.01647471; -0.9261794; 
2268; 22.67; -0.01997933; 1.857484; 0.04156935; -0.04810194; 1.114733; -0.1750891; 0.1398401; 1.333444; -0.1647117; 0.002973779; 0.09234521; -1.040263; -0.3758783; 0.01648127; -0.9261894; 
2269; 22.68; -0.01997933; 1.857484; 0.04156935; -0.04810194; 1.114733; -0.1750891; 0.1398401; 1.333444; -0.1647117; 0.002973779; 0.09234521; -1.040263; -0.3758783; 0.01648127; -0.9261894; 
2270; 22.69; -0.01997933; 1.857484; 0.04156935; -0.04810194; 1.114733; -0.1750891; 0.1398401; 1.333444; -0.1647117; 0.002973779; 0.09234521; -1.040263; -0.3758783; 0.01648127; -0.9261894; 
2271; 22.7; -0.02408691; 1.860558; 0.05143337; -0.01119347; 1.115175; -0.2004873; 0.105775; 1.358563; -0.1820019; 0.002955295; 0.09233896; -1.040255; -0.3758746; 0.01649301; -0.9261744; 
2272; 22.71; -0.02408691; 1.860558; 0.05143337; -0.01119347; 1.115175; -0.2004873; 0.105775; 1.358563; -0.1820019; 0.002955295; 0.09233896; -1.040255; -0.3758746; 0.01649301; -0.9261744; 
2273; 22.72; -0.02455735; 1.861991; 0.05902075; 0.02172598; 1.112748; -0.2119114; 0.08224108; 1.385358; -0.1904248; 0.002935606; 0.09226398; -1.040249; -0.3758768; 0.01649079; -0.9261674; 
2274; 22.73; -0.0248161; 1.862467; 0.06214543; 0.03614285; 1.110197; -0.2130717; 0.07136815; 1.398709; -0.1911552; 0.002959136; 0.09233505; -1.040227; -0.375863; 0.01652187; -0.9261772; 
2275; 22.74; -0.0248161; 1.862467; 0.06214543; 0.03614285; 1.110197; -0.2130717; 0.07136815; 1.398709; -0.1911552; 0.002959136; 0.09233505; -1.040227; -0.375863; 0.01652187; -0.9261772; 
2276; 22.75; -0.02467446; 1.862958; 0.06781901; 0.06040576; 1.109631; -0.2094212; 0.0494733; 1.42027; -0.189562; 0.002924884; 0.092267; -1.040249; -0.3758702; 0.01649563; -0.9261749; 
2277; 22.76; -0.02467446; 1.862958; 0.06781901; 0.06040576; 1.109631; -0.2094212; 0.0494733; 1.42027; -0.189562; 0.002924884; 0.092267; -1.040249; -0.3758702; 0.01649563; -0.9261749; 
2278; 22.77; -0.02418567; 1.86301; 0.07027835; 0.07157677; 1.114933; -0.2077096; 0.03770097; 1.428032; -0.1885466; 0.002955357; 0.09237301; -1.040262; -0.3758629; 0.01651663; -0.9261845; 
2279; 22.78; -0.02236086; 1.862759; 0.07448757; 0.09324388; 1.136714; -0.2086764; 0.01575253; 1.436478; -0.1876323; 0.00293274; 0.09229706; -1.040282; -0.3758795; 0.01648958; -0.926176; 
2280; 22.79; -0.02135623; 1.86266; 0.07573254; 0.1030406; 1.150443; -0.2112902; 0.006057849; 1.436303; -0.1882283; 0.002937795; 0.09228437; -1.040245; -0.3758658; 0.01650424; -0.9261779; 
2281; 22.8; -0.02135623; 1.86266; 0.07573254; 0.1030406; 1.150443; -0.2112902; 0.006057849; 1.436303; -0.1882283; 0.002937795; 0.09228437; -1.040245; -0.3758658; 0.01650424; -0.9261779; 
2282; 22.81; -0.02135623; 1.86266; 0.07573254; 0.1030406; 1.150443; -0.2112902; 0.006057849; 1.436303; -0.1882283; 0.002937795; 0.09228437; -1.040245; -0.3758658; 0.01650424; -0.9261779; 
2283; 22.82; -0.01671614; 1.862507; 0.07698324; 0.1143462; 1.200015; -0.2244652; -0.01719139; 1.42142; -0.1980528; 0.002940637; 0.09232014; -1.040237; -0.3758718; 0.01648765; -0.9261675; 
2284; 22.83; -0.01671614; 1.862507; 0.07698324; 0.1143462; 1.200015; -0.2244652; -0.01719139; 1.42142; -0.1980528; 0.002940637; 0.09232014; -1.040237; -0.3758718; 0.01648765; -0.9261675; 
2285; 22.84; -0.01671614; 1.862507; 0.07698324; 0.1143462; 1.200015; -0.2244652; -0.01719139; 1.42142; -0.1980528; 0.002940637; 0.09232014; -1.040237; -0.3758718; 0.01648765; -0.9261675; 
2286; 22.85; -0.01327802; 1.862797; 0.07524429; 0.111902; 1.237737; -0.2289001; -0.0286263; 1.406213; -0.2112833; 0.002934112; 0.09226241; -1.040252; -0.3758827; 0.0164854; -0.9261742; 
2287; 22.86; -0.01327802; 1.862797; 0.07524429; 0.111902; 1.237737; -0.2289001; -0.0286263; 1.406213; -0.2112833; 0.002934112; 0.09226241; -1.040252; -0.3758827; 0.0164854; -0.9261742; 
2288; 22.87; -0.007709191; 1.863084; 0.07003503; 0.1145655; 1.291201; -0.2190685; -0.04150175; 1.375058; -0.2281715; 0.002966819; 0.09237164; -1.040262; -0.3758793; 0.01648859; -0.9261767; 
2289; 22.88; -0.007709191; 1.863084; 0.07003503; 0.1145655; 1.291201; -0.2190685; -0.04150175; 1.375058; -0.2281715; 0.002966819; 0.09237164; -1.040262; -0.3758793; 0.01648859; -0.9261767; 
2290; 22.89; -0.003877906; 1.862841; 0.06576747; 0.1248559; 1.324539; -0.209707; -0.04781352; 1.351097; -0.2356073; 0.002971551; 0.09234548; -1.040266; -0.3758849; 0.01648429; -0.9261849; 
2291; 22.9; -0.001965669; 1.862617; 0.06353565; 0.1317028; 1.341899; -0.2055111; -0.05018155; 1.337526; -0.2374241; 0.002966328; 0.09235001; -1.040264; -0.375873; 0.01650034; -0.9261621; 
2292; 22.91; -1.177609E-05; 1.86236; 0.06129662; 0.1395377; 1.359772; -0.2011577; -0.0510867; 1.323296; -0.2377317; 0.002937833; 0.09227803; -1.040282; -0.3758665; 0.01653431; -0.9261734; 
2293; 22.92; 0.001994316; 1.86202; 0.05900914; 0.1473699; 1.377076; -0.1967895; -0.05146453; 1.30904; -0.2366799; 0.002921934; 0.09226556; -1.04025; -0.3758754; 0.01649528; -0.9261703; 
2294; 22.93; 0.003966502; 1.861628; 0.05671772; 0.1558618; 1.393942; -0.1918028; -0.051963; 1.296266; -0.2350111; 0.002970155; 0.09241795; -1.04025; -0.37588; 0.01649575; -0.9261693; 
2295; 22.94; 0.003966502; 1.861628; 0.05671772; 0.1558618; 1.393942; -0.1918028; -0.051963; 1.296266; -0.2350111; 0.002970155; 0.09241795; -1.04025; -0.37588; 0.01649575; -0.9261693; 
2296; 22.95; 0.007943794; 1.860742; 0.05176387; 0.1688127; 1.422143; -0.1806497; -0.05662767; 1.279349; -0.2313575; 0.00292833; 0.092259; -1.040257; -0.3758985; 0.01649018; -0.9261744; 
2297; 22.96; 0.007943794; 1.860742; 0.05176387; 0.1688127; 1.422143; -0.1806497; -0.05662767; 1.279349; -0.2313575; 0.00292833; 0.092259; -1.040257; -0.3758985; 0.01649018; -0.9261744; 
2298; 22.97; 0.01065978; 1.859494; 0.0473804; 0.1697808; 1.434202; -0.1726777; -0.06875124; 1.27623; -0.227505; 0.002934736; 0.09225045; -1.040254; -0.3758844; 0.01649933; -0.9261693; 
2299; 22.98; 0.01168946; 1.858773; 0.04549361; 0.1708462; 1.431576; -0.1756415; -0.07483508; 1.279345; -0.2255896; 0.002964417; 0.09237323; -1.04027; -0.375887; 0.01648531; -0.9261633; 
2300; 22.99; 0.01168946; 1.858773; 0.04549361; 0.1708462; 1.431576; -0.1756415; -0.07483508; 1.279345; -0.2255896; 0.002964417; 0.09237323; -1.04027; -0.375887; 0.01648531; -0.9261633; 
2301; 23; 0.01317475; 1.857254; 0.04212316; 0.1696738; 1.413563; -0.193173; -0.0837832; 1.290134; -0.2233354; 0.002943059; 0.09228443; -1.040241; -0.3758837; 0.01649289; -0.9261706; 
2302; 23.01; 0.01317475; 1.857254; 0.04212316; 0.1696738; 1.413563; -0.193173; -0.0837832; 1.290134; -0.2233354; 0.002943059; 0.09228443; -1.040241; -0.3758837; 0.01649289; -0.9261706; 
2303; 23.02; 0.01431891; 1.855982; 0.03871555; 0.1647455; 1.381821; -0.2144887; -0.09093723; 1.305113; -0.2216751; 0.002958132; 0.09238201; -1.040264; -0.3758667; 0.0165221; -0.9261771; 
2304; 23.03; 0.01431891; 1.855982; 0.03871555; 0.1647455; 1.381821; -0.2144887; -0.09093723; 1.305113; -0.2216751; 0.002958132; 0.09238201; -1.040264; -0.3758667; 0.0165221; -0.9261771; 
2305; 23.04; 0.01496552; 1.854886; 0.03522157; 0.1587218; 1.337233; -0.2345977; -0.0961143; 1.324621; -0.2190483; 0.00297906; 0.09241889; -1.040244; -0.3758757; 0.01649994; -0.9261651; 
2306; 23.05; 0.01500379; 1.854329; 0.03354721; 0.1558501; 1.311175; -0.2422191; -0.09816137; 1.334995; -0.2171012; 0.002951164; 0.09226739; -1.040247; -0.3758911; 0.01648807; -0.9261681; 
2307; 23.06; 0.01500379; 1.854329; 0.03354721; 0.1558501; 1.311175; -0.2422191; -0.09816137; 1.334995; -0.2171012; 0.002951164; 0.09226739; -1.040247; -0.3758911; 0.01648807; -0.9261681; 
2308; 23.07; 0.0145365; 1.853179; 0.03062668; 0.1521336; 1.262275; -0.2498849; -0.1002181; 1.353965; -0.2131303; 0.002966889; 0.09238643; -1.040262; -0.375877; 0.01648503; -0.926169; 
2309; 23.08; 0.0141436; 1.852599; 0.02941992; 0.152629; 1.247833; -0.2469659; -0.1004011; 1.361062; -0.2116831; 0.002928812; 0.09226964; -1.040255; -0.3758821; 0.01650428; -0.9261649; 
2310; 23.09; 0.0136057; 1.852016; 0.02845174; 0.1560046; 1.243369; -0.2418676; -0.09907225; 1.365376; -0.209814; 0.002927555; 0.09225146; -1.040244; -0.3758774; 0.01649161; -0.9261736; 
2311; 23.1; 0.01301388; 1.851472; 0.02771231; 0.1605753; 1.244275; -0.2372821; -0.09809668; 1.365791; -0.2096591; 0.002925508; 0.09226486; -1.040256; -0.3758756; 0.01650481; -0.9261699; 
2312; 23.11; 0.01225396; 1.850883; 0.02708877; 0.1646767; 1.248693; -0.2325307; -0.0978156; 1.361817; -0.2123462; 0.002944571; 0.0923079; -1.040239; -0.3758703; 0.01652073; -0.9261844; 
2313; 23.12; 0.01133854; 1.850304; 0.02654747; 0.1668133; 1.257895; -0.2284928; -0.09660154; 1.353998; -0.2168521; 0.002958886; 0.09233645; -1.040221; -0.3758934; 0.016494; -0.9261668; 
2314; 23.13; 0.0104292; 1.849695; 0.02602226; 0.1632417; 1.270029; -0.2241353; -0.09398533; 1.343558; -0.222566; 0.002942417; 0.09227061; -1.040266; -0.3758637; 0.01653023; -0.9261873; 
2315; 23.14; 0.009515113; 1.849088; 0.02537542; 0.1557035; 1.284085; -0.2203557; -0.0907492; 1.331089; -0.2290605; 0.002967179; 0.09243079; -1.040276; -0.3758892; 0.01649136; -0.9261697; 
2316; 23.15; 0.00870277; 1.848428; 0.02459205; 0.1471864; 1.298501; -0.2172648; -0.08729198; 1.316899; -0.2352381; 0.002943473; 0.09230861; -1.040234; -0.3758959; 0.01649444; -0.926174; 
2317; 23.16; 0.00870277; 1.848428; 0.02459205; 0.1471864; 1.298501; -0.2172648; -0.08729198; 1.316899; -0.2352381; 0.002943473; 0.09230861; -1.040234; -0.3758959; 0.01649444; -0.926174; 
2318; 23.17; 0.007692532; 1.847301; 0.02273053; 0.1313344; 1.327932; -0.2122413; -0.08157072; 1.288074; -0.2444701; 0.002936281; 0.09230286; -1.040247; -0.3758725; 0.01652103; -0.9261833; 
2319; 23.18; 0.007456318; 1.846884; 0.02189787; 0.1233434; 1.342765; -0.2089712; -0.08012009; 1.280681; -0.2456444; 0.002924807; 0.09227643; -1.040255; -0.3758863; 0.01648294; -0.9261721; 
2320; 23.19; 0.007456318; 1.846884; 0.02189787; 0.1233434; 1.342765; -0.2089712; -0.08012009; 1.280681; -0.2456444; 0.002924807; 0.09227643; -1.040255; -0.3758863; 0.01648294; -0.9261721; 
2321; 23.2; 0.007407451; 1.846303; 0.02046197; 0.1095005; 1.369529; -0.2009563; -0.08847941; 1.292497; -0.2390524; 0.002943403; 0.09227482; -1.040249; -0.3758763; 0.01649239; -0.9261718; 
2322; 23.21; 0.007407451; 1.846303; 0.02046197; 0.1095005; 1.369529; -0.2009563; -0.08847941; 1.292497; -0.2390524; 0.002943403; 0.09227482; -1.040249; -0.3758763; 0.01649239; -0.9261718; 
2323; 23.22; 0.007560731; 1.846195; 0.01999497; 0.1048788; 1.378209; -0.1977644; -0.09746034; 1.300979; -0.2379832; 0.002941002; 0.09231956; -1.040229; -0.3758852; 0.01649849; -0.9261715; 
2324; 23.23; 0.008375487; 1.846319; 0.01939478; 0.1014471; 1.376449; -0.199818; -0.1160041; 1.322879; -0.2370762; 0.002945829; 0.09225509; -1.040251; -0.3758852; 0.01648318; -0.9261699; 
2325; 23.24; 0.008375487; 1.846319; 0.01939478; 0.1014471; 1.376449; -0.199818; -0.1160041; 1.322879; -0.2370762; 0.002945829; 0.09225509; -1.040251; -0.3758852; 0.01648318; -0.9261699; 
2326; 23.25; 0.008967864; 1.846427; 0.01928317; 0.09904936; 1.366106; -0.2056203; -0.1233912; 1.336637; -0.236447; 0.002948903; 0.09233499; -1.040266; -0.3758521; 0.01653288; -0.9261827; 
2327; 23.26; 0.008967864; 1.846427; 0.01928317; 0.09904936; 1.366106; -0.2056203; -0.1233912; 1.336637; -0.236447; 0.002948903; 0.09233499; -1.040266; -0.3758521; 0.01653288; -0.9261827; 
2328; 23.27; 0.008967864; 1.846427; 0.01928317; 0.09904936; 1.366106; -0.2056203; -0.1233912; 1.336637; -0.236447; 0.002948903; 0.09233499; -1.040266; -0.3758521; 0.01653288; -0.9261827; 
2329; 23.28; 0.01109484; 1.846588; 0.01933438; 0.08212737; 1.282908; -0.2246425; -0.1490841; 1.395295; -0.2355453; 0.002942897; 0.09230125; -1.040272; -0.3758943; 0.01648011; -0.9261706; 
2330; 23.29; 0.01118329; 1.846437; 0.01926007; 0.07760274; 1.256248; -0.2250164; -0.1570481; 1.412576; -0.2355279; 0.002941065; 0.09233181; -1.040271; -0.3758735; 0.01648315; -0.9261678; 
2331; 23.3; 0.01102424; 1.846204; 0.01916237; 0.07351601; 1.230518; -0.2230127; -0.1659758; 1.430558; -0.2362871; 0.002942751; 0.09227973; -1.04025; -0.3758857; 0.01648625; -0.9261737; 
2332; 23.31; 0.01102424; 1.846204; 0.01916237; 0.07351601; 1.230518; -0.2230127; -0.1659758; 1.430558; -0.2362871; 0.002942751; 0.09227973; -1.04025; -0.3758857; 0.01648625; -0.9261737; 
2333; 23.32; 0.00997695; 1.845443; 0.01881188; 0.06650222; 1.199735; -0.2060941; -0.1838747; 1.46581; -0.2360083; 0.002955832; 0.09235749; -1.040264; -0.375862; 0.01651722; -0.9261889; 
2334; 23.33; 0.00997695; 1.845443; 0.01881188; 0.06650222; 1.199735; -0.2060941; -0.1838747; 1.46581; -0.2360083; 0.002955832; 0.09235749; -1.040264; -0.375862; 0.01651722; -0.9261889; 
2335; 23.34; 0.007490652; 1.844446; 0.01802404; 0.05847941; 1.202133; -0.1918265; -0.2006141; 1.494282; -0.2351019; 0.002991532; 0.09240595; -1.040227; -0.3758794; 0.01649477; -0.9261854; 
2336; 23.35; 0.007490652; 1.844446; 0.01802404; 0.05847941; 1.202133; -0.1918265; -0.2006141; 1.494282; -0.2351019; 0.002991532; 0.09240595; -1.040227; -0.3758794; 0.01649477; -0.9261854; 
2337; 23.36; 0.003215458; 1.843387; 0.01734637; 0.04473145; 1.217817; -0.1796446; -0.2210142; 1.515133; -0.2411607; 0.00294077; 0.09227351; -1.040243; -0.3758698; 0.01649342; -0.9261729; 
2338; 23.37; 0.0005529629; 1.842824; 0.0169974; 0.03657256; 1.22964; -0.1744336; -0.2312885; 1.52113; -0.2489492; 0.00294966; 0.09231162; -1.040233; -0.3758847; 0.01649536; -0.9261641; 
2339; 23.38; -0.002242977; 1.842131; 0.01644114; 0.02794813; 1.244703; -0.169693; -0.2403653; 1.525402; -0.2582508; 0.002936918; 0.09229804; -1.040272; -0.3758831; 0.01650088; -0.9261724; 
2340; 23.39; -0.00515909; 1.841422; 0.0157708; 0.02051022; 1.262408; -0.1657712; -0.2493358; 1.528717; -0.2685691; 0.002967449; 0.09234685; -1.040249; -0.3758749; 0.01650098; -0.9261562; 
2341; 23.4; -0.007992101; 1.84068; 0.01498983; 0.01512332; 1.282297; -0.1625077; -0.257914; 1.530714; -0.2794009; 0.002944528; 0.09228949; -1.040271; -0.3758799; 0.01648059; -0.9261668; 
2342; 23.41; -0.007992101; 1.84068; 0.01498983; 0.01512332; 1.282297; -0.1625077; -0.257914; 1.530714; -0.2794009; 0.002944528; 0.09228949; -1.040271; -0.3758799; 0.01648059; -0.9261668; 
2343; 23.42; -0.01330738; 1.839159; 0.01298363; 0.0139036; 1.323846; -0.1630491; -0.2759534; 1.536507; -0.2972187; 0.002939331; 0.09229164; -1.040267; -0.3758923; 0.01648415; -0.9261694; 
2344; 23.43; -0.01330738; 1.839159; 0.01298363; 0.0139036; 1.323846; -0.1630491; -0.2759534; 1.536507; -0.2972187; 0.002939331; 0.09229164; -1.040267; -0.3758923; 0.01648415; -0.9261694; 
2345; 23.44; -0.01586612; 1.838542; 0.01185088; 0.01667432; 1.343942; -0.1653454; -0.2855069; 1.547733; -0.2963306; 0.002962929; 0.09236848; -1.040257; -0.3758736; 0.01649662; -0.926169; 
2346; 23.45; -0.01819601; 1.837992; 0.01087573; 0.02205735; 1.363975; -0.1691806; -0.3005554; 1.564038; -0.2908562; 0.00292586; 0.09227589; -1.040248; -0.3758526; 0.01652411; -0.9261789; 
2347; 23.46; -0.01819601; 1.837992; 0.01087573; 0.02205735; 1.363975; -0.1691806; -0.3005554; 1.564038; -0.2908562; 0.00292586; 0.09227589; -1.040248; -0.3758526; 0.01652411; -0.9261789; 
2348; 23.47; -0.0224578; 1.837184; 0.008936174; 0.03785498; 1.403701; -0.1774218; -0.3329322; 1.601887; -0.2721767; 0.002970877; 0.09232541; -1.0402; -0.3758632; 0.01651075; -0.9261764; 
2349; 23.48; -0.02607219; 1.83644; 0.007246247; 0.05829665; 1.441989; -0.1876543; -0.349871; 1.636856; -0.252488; 0.002932578; 0.09226584; -1.040262; -0.3758714; 0.01649248; -0.9261808; 
2350; 23.49; -0.02607219; 1.83644; 0.007246247; 0.05829665; 1.441989; -0.1876543; -0.349871; 1.636856; -0.252488; 0.002932578; 0.09226584; -1.040262; -0.3758714; 0.01649248; -0.9261808; 
2351; 23.5; -0.0277701; 1.836062; 0.006487703; 0.06995821; 1.461822; -0.1934477; -0.3488472; 1.645335; -0.2489436; 0.002951299; 0.09230468; -1.040231; -0.3758715; 0.01648822; -0.9261705; 
2352; 23.51; -0.0277701; 1.836062; 0.006487703; 0.06995821; 1.461822; -0.1934477; -0.3488472; 1.645335; -0.2489436; 0.002951299; 0.09230468; -1.040231; -0.3758715; 0.01648822; -0.9261705; 
2353; 23.52; -0.03268486; 1.835113; 0.004177259; 0.1132098; 1.524637; -0.2077619; -0.3635746; 1.652099; -0.2671472; 0.002953935; 0.09228542; -1.040243; -0.375863; 0.01652909; -0.9261867; 
2354; 23.53; -0.03431407; 1.834911; 0.003406479; 0.1287363; 1.545226; -0.2104594; -0.3710898; 1.649917; -0.2800909; 0.002930576; 0.09227691; -1.040254; -0.3758833; 0.01649676; -0.9261618; 
2355; 23.54; -0.03601322; 1.834685; 0.002635289; 0.144538; 1.565457; -0.212031; -0.377762; 1.646545; -0.2932603; 0.002955344; 0.09225382; -1.040253; -0.3758717; 0.01647632; -0.9261777; 
